Accession,SRA_Accession,Submitters,Release_Date,Pangolin,Isolate,Species,Genus,Family,Molecule_type,Length,Sequence_Type,Nuc_Completeness,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Isolation_Source,Collection_Date,BioSample,GenBank_Title
MW751322,,"Githinji,G., de Laurent,Z.R., Mohamed,K.S., Omuoyo,D.O., Macharia,P.M., Morobe,J.M., Otieno,E., Kinyanjui,S.M., Agweyu,A., Maitha,E., Kitole,B., Suleiman,T., Mwakinangu,M., Nyambu,J., Otieno,J., Salim,B., Kasera,K., Kiiru,J., Aman,R., Barasa,E., Warimwe,G., Bejon,P., Tsofa,B., Ochola-Oyier,L.I., Nokes,D.J., Agoti,C.N., deLaurent,Z.R.",2021-03-16T00:00:00Z,B.1.1,C6878,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29494,GenBank,partial,,,,Kenya,Kenya,,Homo sapiens,,2020-05-13,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/KEN/C6878/2020 ORF1ab polyprotein (ORF1ab) and ORF1a polyprotein (ORF1ab) genes, partial cds; surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), and ORF6 protein (ORF6) genes, complete cds; ORF7a protein (ORF7a) and ORF7b (ORF7b) genes, partial cds; and ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds"
MW751323,,"Githinji,G., de Laurent,Z.R., Mohamed,K.S., Omuoyo,D.O., Macharia,P.M., Morobe,J.M., Otieno,E., Kinyanjui,S.M., Agweyu,A., Maitha,E., Kitole,B., Suleiman,T., Mwakinangu,M., Nyambu,J., Otieno,J., Salim,B., Kasera,K., Kiiru,J., Aman,R., Barasa,E., Warimwe,G., Bejon,P., Tsofa,B., Ochola-Oyier,L.I., Nokes,D.J., Agoti,C.N., deLaurent,Z.R.",2021-03-16T00:00:00Z,B.1,C6914,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29782,GenBank,partial,,,,Kenya,Kenya,,Homo sapiens,,2020-05-13,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/KEN/C6914/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), and ORF6 protein (ORF6) genes, complete cds; ORF7a protein (ORF7a) and ORF7b (ORF7b) genes, partial cds; and ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds"
MW751324,,"Githinji,G., de Laurent,Z.R., Mohamed,K.S., Omuoyo,D.O., Macharia,P.M., Morobe,J.M., Otieno,E., Kinyanjui,S.M., Agweyu,A., Maitha,E., Kitole,B., Suleiman,T., Mwakinangu,M., Nyambu,J., Otieno,J., Salim,B., Kasera,K., Kiiru,J., Aman,R., Barasa,E., Warimwe,G., Bejon,P., Tsofa,B., Ochola-Oyier,L.I., Nokes,D.J., Agoti,C.N., deLaurent,Z.R.",2021-03-16T00:00:00Z,B.1,C6934,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29494,GenBank,partial,,,,Kenya,Kenya,,Homo sapiens,,2020-05-13,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/KEN/C6934/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), and surface glycoprotein (S) genes, partial cds; ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), and ORF6 protein (ORF6) genes, complete cds; ORF7a protein (ORF7a) and ORF7b (ORF7b) genes, partial cds; and ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds"
MW751325,,"Githinji,G., de Laurent,Z.R., Mohamed,K.S., Omuoyo,D.O., Macharia,P.M., Morobe,J.M., Otieno,E., Kinyanjui,S.M., Agweyu,A., Maitha,E., Kitole,B., Suleiman,T., Mwakinangu,M., Nyambu,J., Otieno,J., Salim,B., Kasera,K., Kiiru,J., Aman,R., Barasa,E., Warimwe,G., Bejon,P., Tsofa,B., Ochola-Oyier,L.I., Nokes,D.J., Agoti,C.N., deLaurent,Z.R.",2021-03-16T00:00:00Z,B.1,C6964,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29252,GenBank,partial,,,,Kenya,Kenya,,Homo sapiens,,2020-05-13,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/KEN/C6964/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), and surface glycoprotein (S) genes, partial cds; ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), and ORF6 protein (ORF6) genes, complete cds; ORF7a protein (ORF7a) and ORF8 protein (ORF8) genes, partial cds; nucleocapsid phosphoprotein (N) gene, complete cds; and ORF10 protein (ORF10) gene, partial cds"
MW751326,,"Githinji,G., de Laurent,Z.R., Mohamed,K.S., Omuoyo,D.O., Macharia,P.M., Morobe,J.M., Otieno,E., Kinyanjui,S.M., Agweyu,A., Maitha,E., Kitole,B., Suleiman,T., Mwakinangu,M., Nyambu,J., Otieno,J., Salim,B., Kasera,K., Kiiru,J., Aman,R., Barasa,E., Warimwe,G., Bejon,P., Tsofa,B., Ochola-Oyier,L.I., Nokes,D.J., Agoti,C.N., deLaurent,Z.R.",2021-03-16T00:00:00Z,B.1,C7081,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29494,GenBank,partial,,,,Kenya,Kenya,,Homo sapiens,,2020-05-13,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/KEN/C7081/2020 ORF1ab polyprotein (ORF1ab) and ORF1a polyprotein (ORF1ab) genes, partial cds; surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), and ORF6 protein (ORF6) genes, complete cds; ORF7a protein (ORF7a) and ORF7b (ORF7b) genes, partial cds; and ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds"
MW751327,,"Githinji,G., de Laurent,Z.R., Mohamed,K.S., Omuoyo,D.O., Macharia,P.M., Morobe,J.M., Otieno,E., Kinyanjui,S.M., Agweyu,A., Maitha,E., Kitole,B., Suleiman,T., Mwakinangu,M., Nyambu,J., Otieno,J., Salim,B., Kasera,K., Kiiru,J., Aman,R., Barasa,E., Warimwe,G., Bejon,P., Tsofa,B., Ochola-Oyier,L.I., Nokes,D.J., Agoti,C.N., deLaurent,Z.R.",2021-03-16T00:00:00Z,B.1.1.1,C7299,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29494,GenBank,partial,,,,Kenya,Kenya,,Homo sapiens,,2020-05-13,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/KEN/C7299/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), and surface glycoprotein (S) genes, partial cds; ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), and ORF6 protein (ORF6) genes, complete cds; ORF7a protein (ORF7a) and ORF7b (ORF7b) genes, partial cds; and ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds"
MW751328,,"Githinji,G., de Laurent,Z.R., Mohamed,K.S., Omuoyo,D.O., Macharia,P.M., Morobe,J.M., Otieno,E., Kinyanjui,S.M., Agweyu,A., Maitha,E., Kitole,B., Suleiman,T., Mwakinangu,M., Nyambu,J., Otieno,J., Salim,B., Kasera,K., Kiiru,J., Aman,R., Barasa,E., Warimwe,G., Bejon,P., Tsofa,B., Ochola-Oyier,L.I., Nokes,D.J., Agoti,C.N., deLaurent,Z.R.",2021-03-16T00:00:00Z,B.1,C7313,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29494,GenBank,partial,,,,Kenya,Kenya,,Homo sapiens,,2020-05-13,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/KEN/C7313/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), and surface glycoprotein (S) genes, partial cds; ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), and ORF6 protein (ORF6) genes, complete cds; ORF7a protein (ORF7a) and ORF7b (ORF7b) genes, partial cds; and ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds"
MW751329,,"Githinji,G., de Laurent,Z.R., Mohamed,K.S., Omuoyo,D.O., Macharia,P.M., Morobe,J.M., Otieno,E., Kinyanjui,S.M., Agweyu,A., Maitha,E., Kitole,B., Suleiman,T., Mwakinangu,M., Nyambu,J., Otieno,J., Salim,B., Kasera,K., Kiiru,J., Aman,R., Barasa,E., Warimwe,G., Bejon,P., Tsofa,B., Ochola-Oyier,L.I., Nokes,D.J., Agoti,C.N., deLaurent,Z.R.",2021-03-16T00:00:00Z,B.1,C7322,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29494,GenBank,partial,,,,Kenya,Kenya,,Homo sapiens,,2020-05-13,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/KEN/C7322/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), and surface glycoprotein (S) genes, partial cds; ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), and ORF6 protein (ORF6) genes, complete cds; ORF7a protein (ORF7a) and ORF7b (ORF7b) genes, partial cds; and ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds"
MW751330,,"Githinji,G., de Laurent,Z.R., Mohamed,K.S., Omuoyo,D.O., Macharia,P.M., Morobe,J.M., Otieno,E., Kinyanjui,S.M., Agweyu,A., Maitha,E., Kitole,B., Suleiman,T., Mwakinangu,M., Nyambu,J., Otieno,J., Salim,B., Kasera,K., Kiiru,J., Aman,R., Barasa,E., Warimwe,G., Bejon,P., Tsofa,B., Ochola-Oyier,L.I., Nokes,D.J., Agoti,C.N., deLaurent,Z.R.",2021-03-16T00:00:00Z,B.1,C7380,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29494,GenBank,partial,,,,Kenya,Kenya,,Homo sapiens,,2020-05-13,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/KEN/C7380/2020 ORF1ab polyprotein (ORF1ab) and ORF1a polyprotein (ORF1ab) genes, partial cds; surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), and ORF6 protein (ORF6) genes, complete cds; ORF7a protein (ORF7a) and ORF7b (ORF7b) genes, partial cds; and ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds"
MW751331,,"Githinji,G., de Laurent,Z.R., Mohamed,K.S., Omuoyo,D.O., Macharia,P.M., Morobe,J.M., Otieno,E., Kinyanjui,S.M., Agweyu,A., Maitha,E., Kitole,B., Suleiman,T., Mwakinangu,M., Nyambu,J., Otieno,J., Salim,B., Kasera,K., Kiiru,J., Aman,R., Barasa,E., Warimwe,G., Bejon,P., Tsofa,B., Ochola-Oyier,L.I., Nokes,D.J., Agoti,C.N., deLaurent,Z.R.",2021-03-16T00:00:00Z,B.1,C7382,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29494,GenBank,partial,,,,Kenya,Kenya,,Homo sapiens,,2020-05-13,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/KEN/C7382/2020 ORF1ab polyprotein (ORF1ab) and ORF1a polyprotein (ORF1ab) genes, partial cds; surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), and ORF6 protein (ORF6) genes, complete cds; ORF7a protein (ORF7a) and ORF7b (ORF7b) genes, partial cds; and ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds"
MW751332,,"Githinji,G., de Laurent,Z.R., Mohamed,K.S., Omuoyo,D.O., Macharia,P.M., Morobe,J.M., Otieno,E., Kinyanjui,S.M., Agweyu,A., Maitha,E., Kitole,B., Suleiman,T., Mwakinangu,M., Nyambu,J., Otieno,J., Salim,B., Kasera,K., Kiiru,J., Aman,R., Barasa,E., Warimwe,G., Bejon,P., Tsofa,B., Ochola-Oyier,L.I., Nokes,D.J., Agoti,C.N., deLaurent,Z.R.",2021-03-16T00:00:00Z,B.1,C7383,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29494,GenBank,partial,,,,Kenya,Kenya,,Homo sapiens,,2020-05-13,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/KEN/C7383/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), and surface glycoprotein (S) genes, partial cds; ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), and ORF6 protein (ORF6) genes, complete cds; ORF7a protein (ORF7a) and ORF7b (ORF7b) genes, partial cds; and ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds"
MW751333,,"Githinji,G., de Laurent,Z.R., Mohamed,K.S., Omuoyo,D.O., Macharia,P.M., Morobe,J.M., Otieno,E., Kinyanjui,S.M., Agweyu,A., Maitha,E., Kitole,B., Suleiman,T., Mwakinangu,M., Nyambu,J., Otieno,J., Salim,B., Kasera,K., Kiiru,J., Aman,R., Barasa,E., Warimwe,G., Bejon,P., Tsofa,B., Ochola-Oyier,L.I., Nokes,D.J., Agoti,C.N., deLaurent,Z.R.",2021-03-16T00:00:00Z,B.1.1,C7384,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29214,GenBank,partial,,,,Kenya,Kenya,,Homo sapiens,,2020-05-13,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/KEN/C7384/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), and surface glycoprotein (S) genes, partial cds; ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), and ORF6 protein (ORF6) genes, complete cds; ORF7a protein (ORF7a) and ORF7b (ORF7b) genes, partial cds; and ORF8 protein (ORF8) and nucleocapsid phosphoprotein (N) genes, complete cds"
MW751334,,"Githinji,G., de Laurent,Z.R., Mohamed,K.S., Omuoyo,D.O., Macharia,P.M., Morobe,J.M., Otieno,E., Kinyanjui,S.M., Agweyu,A., Maitha,E., Kitole,B., Suleiman,T., Mwakinangu,M., Nyambu,J., Otieno,J., Salim,B., Kasera,K., Kiiru,J., Aman,R., Barasa,E., Warimwe,G., Bejon,P., Tsofa,B., Ochola-Oyier,L.I., Nokes,D.J., Agoti,C.N., deLaurent,Z.R.",2021-03-16T00:00:00Z,A,C7579,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29782,GenBank,partial,,,,Kenya,Kenya,,Homo sapiens,,2020-05-14,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/KEN/C7579/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), and ORF6 protein (ORF6) genes, complete cds; ORF7a protein (ORF7a) and ORF7b (ORF7b) genes, partial cds; and ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds"
MW751335,,"Githinji,G., de Laurent,Z.R., Mohamed,K.S., Omuoyo,D.O., Macharia,P.M., Morobe,J.M., Otieno,E., Kinyanjui,S.M., Agweyu,A., Maitha,E., Kitole,B., Suleiman,T., Mwakinangu,M., Nyambu,J., Otieno,J., Salim,B., Kasera,K., Kiiru,J., Aman,R., Barasa,E., Warimwe,G., Bejon,P., Tsofa,B., Ochola-Oyier,L.I., Nokes,D.J., Agoti,C.N., deLaurent,Z.R.",2021-03-16T00:00:00Z,B.1,C7604,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29485,GenBank,partial,,,,Kenya,Kenya,,Homo sapiens,,2020-05-14,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/KEN/C7604/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), and surface glycoprotein (S) genes, partial cds; ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), and ORF6 protein (ORF6) genes, complete cds; ORF7a protein (ORF7a) and ORF7b (ORF7b) genes, partial cds; and ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds"
MW751336,,"Githinji,G., de Laurent,Z.R., Mohamed,K.S., Omuoyo,D.O., Macharia,P.M., Morobe,J.M., Otieno,E., Kinyanjui,S.M., Agweyu,A., Maitha,E., Kitole,B., Suleiman,T., Mwakinangu,M., Nyambu,J., Otieno,J., Salim,B., Kasera,K., Kiiru,J., Aman,R., Barasa,E., Warimwe,G., Bejon,P., Tsofa,B., Ochola-Oyier,L.I., Nokes,D.J., Agoti,C.N., deLaurent,Z.R.",2021-03-16T00:00:00Z,A,C7741,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29494,GenBank,partial,,,,Kenya,Kenya,,Homo sapiens,,2020-05-15,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/KEN/C7741/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), and surface glycoprotein (S) genes, partial cds; ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), and ORF6 protein (ORF6) genes, complete cds; ORF7a protein (ORF7a) and ORF8 protein (ORF8) genes, partial cds; and nucleocapsid phosphoprotein (N) and ORF10 protein (ORF10) genes, complete cds"
MW751337,,"Githinji,G., de Laurent,Z.R., Mohamed,K.S., Omuoyo,D.O., Macharia,P.M., Morobe,J.M., Otieno,E., Kinyanjui,S.M., Agweyu,A., Maitha,E., Kitole,B., Suleiman,T., Mwakinangu,M., Nyambu,J., Otieno,J., Salim,B., Kasera,K., Kiiru,J., Aman,R., Barasa,E., Warimwe,G., Bejon,P., Tsofa,B., Ochola-Oyier,L.I., Nokes,D.J., Agoti,C.N., deLaurent,Z.R.",2021-03-16T00:00:00Z,A,C7850,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29494,GenBank,partial,,,,Kenya,Kenya,,Homo sapiens,,2020-05-15,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/KEN/C7850/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), and surface glycoprotein (S) genes, partial cds; ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), and ORF6 protein (ORF6) genes, complete cds; ORF7a protein (ORF7a) and ORF8 protein (ORF8) genes, partial cds; and nucleocapsid phosphoprotein (N) and ORF10 protein (ORF10) genes, complete cds"
MW751338,,"Githinji,G., de Laurent,Z.R., Mohamed,K.S., Omuoyo,D.O., Macharia,P.M., Morobe,J.M., Otieno,E., Kinyanjui,S.M., Agweyu,A., Maitha,E., Kitole,B., Suleiman,T., Mwakinangu,M., Nyambu,J., Otieno,J., Salim,B., Kasera,K., Kiiru,J., Aman,R., Barasa,E., Warimwe,G., Bejon,P., Tsofa,B., Ochola-Oyier,L.I., Nokes,D.J., Agoti,C.N., deLaurent,Z.R.",2021-03-16T00:00:00Z,B.1,C8288,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29494,GenBank,partial,,,,Kenya,Kenya,,Homo sapiens,,2020-05-14,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/KEN/C8288/2020 ORF1ab polyprotein (ORF1ab) and ORF1a polyprotein (ORF1ab) genes, partial cds; surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), and ORF6 protein (ORF6) genes, complete cds; ORF7a protein (ORF7a) and ORF7b (ORF7b) genes, partial cds; and ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds"
MW751339,,"Githinji,G., de Laurent,Z.R., Mohamed,K.S., Omuoyo,D.O., Macharia,P.M., Morobe,J.M., Otieno,E., Kinyanjui,S.M., Agweyu,A., Maitha,E., Kitole,B., Suleiman,T., Mwakinangu,M., Nyambu,J., Otieno,J., Salim,B., Kasera,K., Kiiru,J., Aman,R., Barasa,E., Warimwe,G., Bejon,P., Tsofa,B., Ochola-Oyier,L.I., Nokes,D.J., Agoti,C.N., deLaurent,Z.R.",2021-03-16T00:00:00Z,B.1,C8311,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29494,GenBank,partial,,,,Kenya,Kenya,,Homo sapiens,,2020-05-15,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/KEN/C8311/2020 ORF1ab polyprotein (ORF1ab) and ORF1a polyprotein (ORF1ab) genes, partial cds; surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), and ORF6 protein (ORF6) genes, complete cds; ORF7a protein (ORF7a) and ORF7b (ORF7b) genes, partial cds; and ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds"
MW751340,,"Githinji,G., de Laurent,Z.R., Mohamed,K.S., Omuoyo,D.O., Macharia,P.M., Morobe,J.M., Otieno,E., Kinyanjui,S.M., Agweyu,A., Maitha,E., Kitole,B., Suleiman,T., Mwakinangu,M., Nyambu,J., Otieno,J., Salim,B., Kasera,K., Kiiru,J., Aman,R., Barasa,E., Warimwe,G., Bejon,P., Tsofa,B., Ochola-Oyier,L.I., Nokes,D.J., Agoti,C.N., deLaurent,Z.R.",2021-03-16T00:00:00Z,B.1,C21527,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29494,GenBank,partial,,,,Kenya,Kenya,,Homo sapiens,,2020-06-19,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/KEN/C21527/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), and surface glycoprotein (S) genes, partial cds; ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), and ORF6 protein (ORF6) genes, complete cds; ORF7a protein (ORF7a) and ORF7b (ORF7b) genes, partial cds; and ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds"
MW751341,,"Githinji,G., de Laurent,Z.R., Mohamed,K.S., Omuoyo,D.O., Macharia,P.M., Morobe,J.M., Otieno,E., Kinyanjui,S.M., Agweyu,A., Maitha,E., Kitole,B., Suleiman,T., Mwakinangu,M., Nyambu,J., Otieno,J., Salim,B., Kasera,K., Kiiru,J., Aman,R., Barasa,E., Warimwe,G., Bejon,P., Tsofa,B., Ochola-Oyier,L.I., Nokes,D.J., Agoti,C.N., deLaurent,Z.R.",2021-03-16T00:00:00Z,B.1,C21582,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29782,GenBank,complete,,,,Kenya,Kenya,,Homo sapiens,,2020-06-19,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/KEN/C21582/2020, complete genome"
MW751342,,"Githinji,G., de Laurent,Z.R., Mohamed,K.S., Omuoyo,D.O., Macharia,P.M., Morobe,J.M., Otieno,E., Kinyanjui,S.M., Agweyu,A., Maitha,E., Kitole,B., Suleiman,T., Mwakinangu,M., Nyambu,J., Otieno,J., Salim,B., Kasera,K., Kiiru,J., Aman,R., Barasa,E., Warimwe,G., Bejon,P., Tsofa,B., Ochola-Oyier,L.I., Nokes,D.J., Agoti,C.N., deLaurent,Z.R.",2021-03-16T00:00:00Z,B.1,C11204,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29782,GenBank,partial,,,,Kenya,Kenya,,Homo sapiens,,2020-05-28,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/KEN/C11204/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds"
MW751343,,"Githinji,G., de Laurent,Z.R., Mohamed,K.S., Omuoyo,D.O., Macharia,P.M., Morobe,J.M., Otieno,E., Kinyanjui,S.M., Agweyu,A., Maitha,E., Kitole,B., Suleiman,T., Mwakinangu,M., Nyambu,J., Otieno,J., Salim,B., Kasera,K., Kiiru,J., Aman,R., Barasa,E., Warimwe,G., Bejon,P., Tsofa,B., Ochola-Oyier,L.I., Nokes,D.J., Agoti,C.N., deLaurent,Z.R.",2021-03-16T00:00:00Z,N.8,C24022,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29761,GenBank,partial,,,,Kenya,Kenya,,Homo sapiens,,2020-06-23,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/KEN/C24022/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), and ORF6 protein (ORF6) genes, complete cds; ORF7a protein (ORF7a) and ORF7b (ORF7b) genes, partial cds; and ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds"
MW751344,,"Githinji,G., de Laurent,Z.R., Mohamed,K.S., Omuoyo,D.O., Macharia,P.M., Morobe,J.M., Otieno,E., Kinyanjui,S.M., Agweyu,A., Maitha,E., Kitole,B., Suleiman,T., Mwakinangu,M., Nyambu,J., Otieno,J., Salim,B., Kasera,K., Kiiru,J., Aman,R., Barasa,E., Warimwe,G., Bejon,P., Tsofa,B., Ochola-Oyier,L.I., Nokes,D.J., Agoti,C.N., deLaurent,Z.R.",2021-03-16T00:00:00Z,N.8,C24052,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29473,GenBank,partial,,,,Kenya,Kenya,,Homo sapiens,,2020-06-24,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/KEN/C24052/2020 ORF1ab polyprotein (ORF1ab) and ORF1a polyprotein (ORF1ab) genes, partial cds; surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), and ORF6 protein (ORF6) genes, complete cds; ORF7a protein (ORF7a) and ORF7b (ORF7b) genes, partial cds; and ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds"
